QId,PostUserId,Vote,Time,days
98.0,4.0,2,2011-06-06,5
94.0,81.0,2,2011-06-06,5
94.0,64.0,2,2011-06-06,5
94.0,4.0,2,2011-06-06,5
93.0,4.0,2,2011-06-06,5
89.0,57.0,2,2011-06-06,5
88.0,20.0,2,2011-06-06,5
88.0,71.0,2,2011-06-06,5
88.0,8.0,2,2011-06-06,5
86.0,71.0,2,2011-06-06,5
81.0,57.0,2,2011-06-06,5
223.0,22.0,2,2011-06-06,5
248.0,81.0,2,2011-06-06,5
177.0,57.0,2,2011-06-06,5
240.0,22.0,2,2011-06-06,5
232.0,73.0,2,2011-06-06,5
232.0,51.0,2,2011-06-06,5
248.0,81.0,2,2011-06-06,5
248.0,81.0,2,2011-06-06,5
244.0,61.0,2,2011-06-06,5
244.0,126.0,2,2011-06-06,5
244.0,61.0,2,2011-06-06,5
246.0,51.0,2,2011-06-06,5
251.0,81.0,2,2011-06-06,5
258.0,23.0,2,2011-06-06,5
258.0,23.0,2,2011-06-06,5
245.0,51.0,2,2011-06-06,5
258.0,23.0,3,2011-06-06,5
245.0,23.0,2,2011-06-06,5
247.0,23.0,2,2011-06-06,5
135.0,22.0,2,2011-06-06,5
135.0,9.0,2,2011-06-06,5
244.0,126.0,2,2011-06-06,5
223.0,22.0,2,2011-06-06,5
246.0,51.0,2,2011-06-06,5
28.0,23.0,2,2011-06-06,5
210.0,61.0,2,2011-06-06,5
244.0,126.0,2,2011-06-06,5
244.0,61.0,2,2011-06-06,5
247.0,22.0,2,2011-06-06,5
258.0,23.0,2,2011-06-06,5
258.0,22.0,2,2011-06-06,5
245.0,51.0,3,2011-06-06,5
208.0,118.0,2,2011-06-06,5
247.0,23.0,2,2011-06-06,5
240.0,23.0,2,2011-06-07,6
258.0,23.0,2,2011-06-07,6
245.0,51.0,2,2011-06-07,6
225.0,13.0,2,2011-06-07,6
247.0,23.0,2,2011-06-07,6
247.0,22.0,2,2011-06-07,6
266.0,51.0,2,2011-06-07,6
63.0,46.0,2,2011-06-07,6
135.0,9.0,2,2011-06-07,6
266.0,51.0,2,2011-06-07,6
266.0,51.0,2,2011-06-07,6
258.0,23.0,2,2011-06-07,6
245.0,51.0,2,2011-06-07,6
244.0,126.0,2,2011-06-07,6
244.0,61.0,2,2011-06-07,6
245.0,23.0,2,2011-06-07,6
271.0,51.0,2,2011-06-07,6
271.0,51.0,2,2011-06-07,6
126.0,23.0,3,2011-06-07,6
271.0,51.0,2,2011-06-07,6
266.0,51.0,2,2011-06-07,6
266.0,50.0,2,2011-06-07,6
244.0,61.0,2,2011-06-07,6
244.0,126.0,2,2011-06-07,6
273.0,51.0,2,2011-06-08,7
273.0,8.0,2,2011-06-08,7
266.0,51.0,2,2011-06-08,7
63.0,46.0,2,2011-06-08,7
225.0,13.0,2,2011-06-08,7
213.0,22.0,2,2011-06-08,7
266.0,51.0,2,2011-06-08,7
273.0,51.0,2,2011-06-08,7
266.0,51.0,2,2011-06-08,7
244.0,61.0,2,2011-06-08,7
117.0,46.0,2,2011-06-08,7
98.0,4.0,2,2011-06-08,7
107.0,22.0,2,2011-06-08,7
273.0,51.0,2,2011-06-08,7
273.0,8.0,2,2011-06-08,7
271.0,51.0,2,2011-06-08,7
266.0,51.0,2,2011-06-08,7
258.0,23.0,2,2011-06-08,7
248.0,81.0,2,2011-06-08,7
247.0,23.0,2,2011-06-08,7
247.0,102.0,2,2011-06-08,7
246.0,51.0,2,2011-06-08,7
245.0,51.0,2,2011-06-08,7
245.0,23.0,2,2011-06-08,7
244.0,61.0,2,2011-06-08,7
240.0,23.0,2,2011-06-08,7
240.0,33.0,2,2011-06-08,7
240.0,33.0,2,2011-06-08,7
157.0,22.0,2,2011-06-08,7
273.0,22.0,2,2011-06-08,7
280.0,23.0,2,2011-06-08,7
280.0,23.0,2,2011-06-08,7
