QId,PostUserId,Vote,Time,days
24.0,19.0,2,2013-09-27,3
307.0,83.0,2,2013-09-27,3
296.0,96.0,2,2013-09-27,3
307.0,83.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
307.0,83.0,2,2013-09-27,3
328.0,19.0,2,2013-09-27,3
332.0,13.0,2,2013-09-27,3
331.0,13.0,2,2013-09-27,3
331.0,13.0,2,2013-09-27,3
273.0,96.0,2,2013-09-27,3
328.0,19.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
328.0,19.0,2,2013-09-27,3
331.0,13.0,2,2013-09-27,3
334.0,42.0,2,2013-09-27,3
334.0,42.0,2,2013-09-27,3
332.0,13.0,2,2013-09-27,3
339.0,96.0,2,2013-09-27,3
322.0,45.0,2,2013-09-27,3
339.0,96.0,2,2013-09-27,3
335.0,96.0,2,2013-09-27,3
270.0,96.0,2,2013-09-27,3
335.0,96.0,2,2013-09-27,3
334.0,42.0,2,2013-09-27,3
305.0,83.0,2,2013-09-27,3
328.0,19.0,2,2013-09-27,3
322.0,45.0,2,2013-09-27,3
304.0,83.0,2,2013-09-27,3
261.0,69.0,2,2013-09-27,3
307.0,83.0,2,2013-09-27,3
321.0,19.0,2,2013-09-27,3
310.0,83.0,2,2013-09-27,3
331.0,13.0,2,2013-09-27,3
332.0,13.0,2,2013-09-27,3
296.0,96.0,2,2013-09-27,3
249.0,62.0,2,2013-09-27,3
328.0,19.0,2,2013-09-27,3
335.0,96.0,2,2013-09-27,3
331.0,13.0,2,2013-09-27,3
66.0,69.0,3,2013-09-28,4
148.0,105.0,3,2013-09-28,4
349.0,19.0,2,2013-09-28,4
348.0,19.0,2,2013-09-28,4
339.0,96.0,2,2013-09-28,4
349.0,19.0,2,2013-09-28,4
331.0,13.0,2,2013-09-28,4
335.0,96.0,2,2013-09-28,4
351.0,63.0,2,2013-09-28,4
349.0,19.0,2,2013-09-28,4
334.0,42.0,2,2013-09-28,4
332.0,13.0,2,2013-09-28,4
331.0,13.0,2,2013-09-28,4
328.0,19.0,2,2013-09-28,4
322.0,45.0,2,2013-09-28,4
321.0,19.0,2,2013-09-28,4
310.0,83.0,2,2013-09-28,4
307.0,83.0,2,2013-09-28,4
305.0,83.0,2,2013-09-28,4
304.0,83.0,2,2013-09-28,4
348.0,19.0,2,2013-09-28,4
226.0,69.0,2,2013-09-28,4
214.0,115.0,2,2013-09-28,4
225.0,69.0,3,2013-09-28,4
226.0,69.0,3,2013-09-28,4
261.0,69.0,3,2013-09-28,4
296.0,96.0,2,2013-09-28,4
304.0,83.0,2,2013-09-28,4
305.0,83.0,2,2013-09-28,4
307.0,83.0,2,2013-09-28,4
310.0,83.0,2,2013-09-28,4
321.0,19.0,2,2013-09-28,4
322.0,45.0,2,2013-09-28,4
328.0,19.0,2,2013-09-28,4
335.0,96.0,2,2013-09-28,4
331.0,13.0,2,2013-09-28,4
351.0,63.0,2,2013-09-28,4
332.0,13.0,2,2013-09-28,4
366.0,45.0,2,2013-09-28,4
366.0,45.0,2,2013-09-28,4
322.0,45.0,2,2013-09-28,4
366.0,45.0,2,2013-09-28,4
331.0,13.0,2,2013-09-28,4
366.0,45.0,2,2013-09-28,4
322.0,45.0,2,2013-09-28,4
349.0,19.0,2,2013-09-28,4
366.0,45.0,2,2013-09-28,4
156.0,69.0,3,2013-09-29,5
266.0,69.0,3,2013-09-29,5
370.0,62.0,2,2013-09-29,5
334.0,42.0,2,2013-09-29,5
339.0,96.0,2,2013-09-29,5
348.0,19.0,2,2013-09-29,5
349.0,19.0,2,2013-09-29,5
351.0,63.0,2,2013-09-29,5
366.0,45.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
366.0,45.0,2,2013-09-29,5
33.0,39.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
385.0,82.0,2,2013-09-29,5
385.0,82.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
387.0,150.0,2,2013-09-29,5
385.0,82.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
387.0,150.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
387.0,150.0,2,2013-09-29,5
387.0,150.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
385.0,82.0,2,2013-09-29,5
373.0,148.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
349.0,19.0,2,2013-09-29,5
366.0,45.0,2,2013-09-29,5
348.0,19.0,2,2013-09-29,5
351.0,63.0,2,2013-09-29,5
226.0,69.0,2,2013-09-29,5
148.0,105.0,2,2013-09-29,5
231.0,15.0,2,2013-09-29,5
381.0,150.0,2,2013-09-29,5
370.0,62.0,2,2013-09-29,5
400.0,62.0,2,2013-09-29,5
400.0,62.0,2,2013-09-29,5
400.0,62.0,2,2013-09-29,5
349.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
408.0,19.0,2,2013-09-30,6
400.0,62.0,2,2013-09-30,6
331.0,13.0,2,2013-09-30,6
334.0,42.0,2,2013-09-30,6
331.0,13.0,2,2013-09-30,6
400.0,62.0,2,2013-09-30,6
385.0,82.0,2,2013-09-30,6
348.0,19.0,2,2013-09-30,6
