QId,PostUserId,Time,days
1805,354.0,2012-02-15 19:28:29.370,28
1808,487.0,2012-02-15 19:37:36.160,28
1809,150.0,2012-02-15 20:02:49.047,28
1818,170.0,2012-02-15 22:51:46.707,29
1819,330.0,2012-02-15 22:57:31.853,29
1821,525.0,2012-02-15 22:59:42.863,29
1825,524.0,2012-02-16 00:13:12.487,29
1827,89.0,2012-02-16 00:36:41.830,29
1831,10.0,2012-02-16 01:32:50.383,29
1835,381.0,2012-02-16 02:12:09.547,29
1837,527.0,2012-02-16 02:22:43.863,29
1839,39.0,2012-02-16 03:00:10.550,29
1845,172.0,2012-02-16 05:17:37.793,29
1851,487.0,2012-02-16 06:32:04.407,29
1854,515.0,2012-02-16 08:11:27.073,29
1859,527.0,2012-02-16 10:24:28.093,29
1863,156.0,2012-02-16 12:58:56.173,29
1864,251.0,2012-02-16 13:05:10.437,29
1869,530.0,2012-02-16 13:31:58.910,29
1873,66.0,2012-02-16 15:11:17.227,29
1874,148.0,2012-02-16 15:53:57.960,29
1875,9.0,2012-02-16 16:11:46.247,29
1877,518.0,2012-02-16 16:40:02.610,29
1882,172.0,2012-02-16 19:55:51.840,29
1883,219.0,2012-02-16 20:12:22.383,29
1887,300.0,2012-02-16 21:28:49.430,30
1894,510.0,2012-02-16 23:21:47.247,30
1898,527.0,2012-02-17 05:31:34.247,30
1900,103.0,2012-02-17 06:49:36.937,30
1901,524.0,2012-02-17 07:44:33.033,30
1911,390.0,2012-02-17 13:44:36.547,30
1915,19.0,2012-02-17 14:24:35.873,30
1921,540.0,2012-02-17 16:37:30.457,30
1928,172.0,2012-02-17 17:39:48.770,30
1929,12.0,2012-02-17 18:35:58.163,30
1934,12.0,2012-02-17 20:07:45.320,30
1938,402.0,2012-02-17 22:20:33.020,31
1939,402.0,2012-02-17 22:24:35.247,31
1943,208.0,2012-02-18 01:04:28.273,31
1944,77.0,2012-02-18 01:31:19.700,31
1945,527.0,2012-02-18 03:04:59.690,31
1947,245.0,2012-02-18 03:53:18.127,31
1948,280.0,2012-02-18 04:42:53.750,31
1953,109.0,2012-02-18 07:37:48.867,31
1954,280.0,2012-02-18 08:21:20.670,31
1959,397.0,2012-02-18 13:09:37.600,31
1964,510.0,2012-02-18 16:37:40.820,31
1967,142.0,2012-02-18 17:44:00.960,31
1970,172.0,2012-02-18 18:01:25.713,31
1973,458.0,2012-02-18 18:36:22.723,31
1979,,2012-02-18 13:10:36.790,31
1981,116.0,2012-02-18 23:18:38.500,32
1987,202.0,2012-02-19 01:11:06.743,32
1992,460.0,2012-02-19 02:59:30.617,32
1998,116.0,2012-02-19 03:59:37.110,32
2003,89.0,2012-02-19 11:41:28.050,32
2009,12.0,2012-02-19 16:19:41.920,32
2010,22.0,2012-02-19 16:25:03.390,32
2011,12.0,2012-02-19 16:35:40.783,32
2012,207.0,2012-02-19 18:25:44.280,32
2018,245.0,2012-02-19 19:09:33.807,32
2022,103.0,2012-02-19 20:50:13.557,32
2025,148.0,2012-02-19 21:04:22.583,33
2026,207.0,2012-02-19 21:04:40.743,33
2032,523.0,2012-02-20 00:09:15.270,33
2033,249.0,2012-02-20 00:29:51.020,33
2037,202.0,2012-02-20 01:53:08.173,33
2038,148.0,2012-02-20 02:00:00.353,33
2042,60.0,2012-02-20 07:26:23.727,33
2044,242.0,2012-02-20 09:22:54.723,33
2047,316.0,2012-02-20 10:38:48.890,33
2051,172.0,2012-02-20 15:05:58.063,33
2053,8785.0,2012-02-19 12:21:23.353,32
2054,87.0,2012-02-20 17:12:21.320,33
2058,12.0,2012-02-20 17:37:38.497,33
2060,377.0,2012-02-20 18:11:06.223,33
2073,39.0,2012-02-21 02:29:19.393,34
2076,93.0,2012-02-21 03:22:16.083,34
2085,240.0,2012-02-21 10:37:31.687,34
2091,12.0,2012-02-21 13:22:23.590,34
2097,462.0,2012-02-21 15:06:02.930,34
2099,89.0,2012-02-21 15:32:25.197,34
2102,172.0,2012-02-21 17:13:46.663,34
2105,12.0,2012-02-21 19:13:00.977,34
2107,402.0,2012-02-21 20:45:41.363,34
2111,402.0,2012-02-21 21:17:52.447,35
2113,560.0,2012-02-21 22:17:01.523,35
2116,427.0,2012-02-21 22:45:19.533,35
2121,562.0,2012-02-22 00:23:48.977,35
2128,562.0,2012-02-22 03:18:05.217,35
2132,172.0,2012-02-22 04:19:42.743,35
2133,109.0,2012-02-22 06:33:27.503,35
2137,515.0,2012-02-22 09:18:15.240,35
2141,515.0,2012-02-22 11:10:11.310,35
2142,563.0,2012-02-22 12:56:49.900,35
2148,12.0,2012-02-22 13:41:03.683,35
2150,531.0,2012-02-22 16:23:51.843,35
2157,61.0,2012-02-22 17:49:41.157,35
2158,219.0,2012-02-22 18:40:51.847,35
2164,121.0,2012-02-22 19:42:13.327,35
2168,571.0,2012-02-22 22:26:14.103,36
2170,148.0,2012-02-22 22:47:49.133,36
2173,65.0,2012-02-22 23:21:34.560,36
2177,573.0,2012-02-23 01:46:20.497,36
2181,77.0,2012-02-23 06:02:14.150,36
2183,574.0,2012-02-23 06:57:17.380,36
2185,77.0,2012-02-23 09:48:41.877,36
2186,66.0,2012-02-23 09:57:13.840,36
2197,172.0,2012-02-23 14:14:14.680,36
2202,531.0,2012-02-23 14:26:52.647,36
2203,525.0,2012-02-23 15:16:09.513,36
2206,317.0,2012-02-23 16:04:57.133,36
2211,38.0,2012-02-23 16:37:55.093,36
2220,87.0,2012-02-23 17:43:34.137,36
2224,569.0,2012-02-23 20:01:52.183,36
2227,580.0,2012-02-23 20:53:52.917,36
2230,573.0,2012-02-23 22:39:08.010,37
2231,571.0,2012-02-23 22:42:11.893,37
2234,581.0,2012-02-23 23:09:12.510,37
2239,367.0,2012-02-24 00:53:31.263,37
2240,501.0,2012-02-24 01:25:26.620,37
2241,569.0,2012-02-24 03:43:33.870,37
2242,65.0,2012-02-24 03:46:49.987,37
2245,65.0,2012-02-24 04:34:18.133,37
2248,10.0,2012-02-24 07:27:13.937,37
2250,611.0,2012-02-24 04:26:22.873,37
2261,27.0,2012-02-24 14:16:53.527,37
2265,589.0,2012-02-24 15:29:50.423,37
2275,569.0,2012-02-24 17:34:09.543,37
2277,10.0,2012-02-24 18:11:46.213,37
2279,525.0,2012-02-24 19:00:51.433,37
2280,592.0,2012-02-24 19:01:03.180,37
2284,294.0,2012-02-24 19:23:29.157,37
2289,8.0,2012-02-24 20:47:14.530,37
2300,121.0,2012-02-24 23:38:38.300,38
2304,172.0,2012-02-25 00:36:21.397,38
2309,534.0,2012-02-25 01:26:20.660,38
2317,562.0,2012-02-25 08:02:32.640,38
2323,89.0,2012-02-25 16:43:42.420,38
2326,103.0,2012-02-25 19:04:04.017,38
2332,598.0,2012-02-25 23:05:11.980,39
2333,599.0,2012-02-26 01:32:31.373,39
2334,89.0,2012-02-26 01:55:51.893,39
2335,357.0,2012-02-26 02:25:41.573,39
2336,,2012-02-26 02:45:29.770,39
2338,143.0,2012-02-26 04:08:07.847,39
2350,604.0,2012-02-25 21:25:05.043,39
2356,207.0,2012-02-26 18:23:44.953,39
2357,,2012-02-26 19:32:27.350,39
2362,603.0,2012-02-26 22:20:57.927,40
2364,606.0,2012-02-26 18:44:04.677,39
2369,12.0,2012-02-27 09:18:10.557,40
2373,604.0,2012-02-27 10:13:36.793,40
2377,604.0,2012-02-27 11:30:36.960,40
2384,397.0,2012-02-27 18:57:43.083,40
2388,360.0,2012-02-27 20:43:35.833,40
