QId,RespondUserId,PostUserId,Time,days
1964,510.0,121.0,2012-02-18 20:39:06.890,31
1967,142.0,142.0,2012-02-18 17:45:03.627,31
1970,172.0,46.0,2012-02-18 18:07:31.023,31
1973,458.0,103.0,2012-02-18 18:44:29.860,31
1981,116.0,121.0,2012-02-18 23:41:40.267,32
1992,460.0,121.0,2012-02-19 03:55:30.433,32
1998,116.0,13.0,2012-02-19 08:34:28.567,32
2003,89.0,12.0,2012-02-19 12:23:23.870,32
2009,12.0,22.0,2012-02-19 20:28:08.017,32
2011,12.0,46.0,2012-02-19 22:36:58.677,33
2012,207.0,5.0,2012-02-19 18:35:05.370,32
2018,245.0,12.0,2012-02-19 19:41:21.393,32
2022,103.0,12.0,2012-02-19 21:41:19.873,33
2033,249.0,121.0,2012-02-20 00:43:15.060,33
2042,60.0,52.0,2012-02-22 03:25:18.750,35
2044,242.0,12.0,2012-02-20 10:14:27.813,33
2047,316.0,81.0,2012-02-20 13:20:16.893,33
2051,172.0,316.0,2012-02-20 15:17:41.377,33
2054,87.0,5.0,2012-02-20 17:20:12.583,33
2058,12.0,5.0,2012-02-20 18:26:14.710,33
2060,377.0,16.0,2012-02-20 18:24:22.543,33
2073,39.0,5.0,2012-02-21 03:12:48.180,34
2076,93.0,125.0,2012-02-21 04:47:35.470,34
2085,240.0,121.0,2012-02-21 12:19:21.357,34
2102,172.0,36.0,2012-02-21 17:27:22.237,34
2105,12.0,46.0,2012-02-21 22:41:16.820,35
2113,560.0,173.0,2012-02-21 22:36:58.937,35
2116,427.0,488.0,2012-02-21 22:51:42.870,35
2121,562.0,184.0,2012-02-22 00:32:18.100,35
2128,562.0,43.0,2012-02-22 03:44:47.373,35
2132,172.0,5.0,2012-02-22 07:34:37.253,35
2137,515.0,81.0,2012-02-22 09:35:55.907,35
2141,515.0,531.0,2012-02-22 20:57:51.763,35
2148,12.0,46.0,2012-02-22 13:45:01.853,35
2150,531.0,121.0,2012-02-22 16:29:50.540,35
2157,61.0,34.0,2012-02-23 13:14:08.913,36
2158,219.0,81.0,2012-02-22 18:51:48.917,35
2168,571.0,571.0,2012-02-23 18:43:09.493,36
2170,148.0,148.0,2012-02-23 22:35:22.293,37
2177,573.0,5.0,2012-02-23 02:45:42.117,36
2183,574.0,125.0,2012-02-23 10:01:45.240,36
2197,172.0,9.0,2012-02-23 14:18:33.407,36
2202,531.0,531.0,2012-02-27 21:37:12.717,41
