,time-delta,jaccard,name
699,95,0.15625,literature
700,96,0.15625,literature
701,97,0.15625,literature
702,98,0.1875,literature
703,99,0.21875,literature
704,100,0.16129032258064516,literature
705,101,0.12903225806451613,literature
706,102,0.12903225806451613,literature
707,103,0.12903225806451613,literature
708,104,0.12903225806451613,literature
709,105,0.16129032258064516,literature
710,106,0.16129032258064516,literature
711,107,0.12903225806451613,literature
712,108,0.13333333333333333,literature
713,109,0.13333333333333333,literature
714,110,0.13333333333333333,literature
715,111,0.13333333333333333,literature
716,112,0.13333333333333333,literature
717,113,0.13333333333333333,literature
718,114,0.13333333333333333,literature
719,115,0.13333333333333333,literature
720,116,0.13333333333333333,literature
721,117,0.13333333333333333,literature
722,118,0.13333333333333333,literature
723,119,0.13333333333333333,literature
724,120,0.13333333333333333,literature
725,121,0.13333333333333333,literature
726,122,0.13333333333333333,literature
727,123,0.13333333333333333,literature
728,124,0.13333333333333333,literature
729,125,0.13333333333333333,literature
730,126,0.13333333333333333,literature
731,127,0.13333333333333333,literature
732,128,0.13333333333333333,literature
733,129,0.12903225806451613,literature
734,130,0.125,literature
735,131,0.125,literature
736,132,0.125,literature
737,133,0.125,literature
738,134,0.125,literature
739,135,0.125,literature
740,136,0.125,literature
741,137,0.125,literature
742,138,0.12903225806451613,literature
743,139,0.125,literature
744,140,0.125,literature
745,141,0.125,literature
746,142,0.15625,literature
747,143,0.15625,literature
748,144,0.125,literature
749,145,0.125,literature
750,5,0.5882352941176471,literature
751,4,0.7142857142857143,literature
752,3,0.76,literature
753,2,0.8636363636363636,literature
754,1,0.6666666666666666,literature
755,0,1.0,literature
756,1,0.9,literature
757,2,0.8260869565217391,literature
758,3,0.6923076923076923,literature
759,4,0.59375,literature
760,5,0.5757575757575758,literature
761,6,0.5757575757575758,literature
762,7,0.5588235294117647,literature
763,8,0.5714285714285714,literature
764,9,0.5714285714285714,literature
765,10,0.5428571428571428,literature
766,11,0.5588235294117647,literature
767,12,0.5588235294117647,literature
768,13,0.5588235294117647,literature
769,14,0.59375,literature
770,15,0.5294117647058824,literature
771,16,0.48484848484848486,literature
772,17,0.48484848484848486,literature
773,18,0.47058823529411764,literature
774,19,0.47058823529411764,literature
775,20,0.47058823529411764,literature
776,21,0.5,literature
777,22,0.47058823529411764,literature
778,23,0.3939393939393939,literature
779,24,0.3939393939393939,literature
780,25,0.3939393939393939,literature
781,26,0.42424242424242425,literature
782,27,0.42424242424242425,literature
783,28,0.4375,literature
784,29,0.40625,literature
785,30,0.34375,literature
786,31,0.34375,literature
787,32,0.3333333333333333,literature
788,33,0.30303030303030304,literature
789,34,0.30303030303030304,literature
790,35,0.3103448275862069,literature
791,36,0.3448275862068966,literature
792,37,0.3448275862068966,literature
793,38,0.3333333333333333,literature
794,39,0.35714285714285715,literature
795,40,0.35714285714285715,literature
796,41,0.35714285714285715,literature
797,42,0.3225806451612903,literature
798,43,0.32142857142857145,literature
799,44,0.28125,literature
800,45,0.3548387096774194,literature
801,46,0.3333333333333333,literature
802,47,0.2608695652173913,literature
803,48,0.30434782608695654,literature
804,49,0.2608695652173913,literature
805,50,0.25,literature
806,51,0.25,literature
807,52,0.25,literature
808,53,0.25,literature
809,54,0.25,literature
810,55,0.25,literature
811,56,0.25,literature
812,57,0.2608695652173913,literature
813,58,0.2727272727272727,literature
814,59,0.25,literature
815,60,0.2608695652173913,literature
816,61,0.2608695652173913,literature
817,62,0.2608695652173913,literature
818,63,0.2608695652173913,literature
819,64,0.2608695652173913,literature
820,65,0.2608695652173913,literature
821,66,0.2608695652173913,literature
822,67,0.2608695652173913,literature
823,68,0.2608695652173913,literature
824,69,0.2608695652173913,literature
825,70,0.2608695652173913,literature
826,71,0.2692307692307692,literature
827,72,0.2692307692307692,literature
828,73,0.28,literature
829,74,0.28,literature
830,75,0.28,literature
831,76,0.25,literature
832,77,0.23076923076923078,literature
833,78,0.2727272727272727,literature
834,79,0.2608695652173913,literature
835,80,0.2857142857142857,literature
836,81,0.19047619047619047,literature
837,82,0.19047619047619047,literature
838,83,0.23809523809523808,literature
839,84,0.25,literature
840,85,0.25,literature
841,86,0.25,literature
842,87,0.2916666666666667,literature
843,88,0.32,literature
844,89,0.3076923076923077,literature
845,90,0.3076923076923077,literature
846,91,0.32,literature
847,92,0.28,literature
848,93,0.22727272727272727,literature
849,94,0.22727272727272727,literature
850,95,0.22727272727272727,literature
851,96,0.22727272727272727,literature
852,97,0.2727272727272727,literature
853,98,0.3181818181818182,literature
854,99,0.23809523809523808,literature
855,100,0.19047619047619047,literature
856,101,0.19047619047619047,literature
857,102,0.19047619047619047,literature
858,103,0.19047619047619047,literature
859,104,0.23809523809523808,literature
860,105,0.23809523809523808,literature
861,106,0.19047619047619047,literature
862,107,0.2,literature
863,108,0.2,literature
864,109,0.2,literature
865,110,0.2,literature
866,111,0.2,literature
867,112,0.2,literature
868,113,0.2,literature
869,114,0.2,literature
870,115,0.2,literature
871,116,0.2,literature
872,117,0.2,literature
873,118,0.2,literature
874,119,0.2,literature
875,120,0.2,literature
876,121,0.2,literature
877,122,0.2,literature
878,123,0.2,literature
879,124,0.2,literature
880,125,0.2,literature
881,126,0.2,literature
882,127,0.2,literature
883,128,0.19047619047619047,literature
884,129,0.18181818181818182,literature
885,130,0.18181818181818182,literature
886,131,0.18181818181818182,literature
887,132,0.18181818181818182,literature
888,133,0.18181818181818182,literature
889,134,0.18181818181818182,literature
890,135,0.18181818181818182,literature
891,136,0.18181818181818182,literature
892,137,0.19047619047619047,literature
893,138,0.18181818181818182,literature
894,139,0.18181818181818182,literature
895,140,0.18181818181818182,literature
896,141,0.22727272727272727,literature
897,142,0.22727272727272727,literature
898,143,0.18181818181818182,literature
899,144,0.18181818181818182,literature
900,6,0.5294117647058824,literature
901,5,0.6428571428571429,literature
902,4,0.75,literature
903,3,0.8571428571428571,literature
904,2,0.6,literature
905,1,0.9,literature
906,0,1.0,literature
907,1,0.8181818181818182,literature
908,2,0.75,literature
909,3,0.5806451612903226,literature
910,4,0.5625,literature
911,5,0.5625,literature
912,6,0.5454545454545454,literature
913,7,0.5142857142857142,literature
914,8,0.5142857142857142,literature
915,9,0.5294117647058824,literature
916,10,0.5454545454545454,literature
917,11,0.5454545454545454,literature
918,12,0.5454545454545454,literature
919,13,0.5806451612903226,literature
920,14,0.5625,literature
921,15,0.5161290322580645,literature
922,16,0.5161290322580645,literature
923,17,0.5,literature
924,18,0.5,literature
925,19,0.5,literature
926,20,0.5333333333333333,literature
927,21,0.5,literature
928,22,0.41935483870967744,literature
929,23,0.41935483870967744,literature
930,24,0.41935483870967744,literature
