QId,PostUserId,Vote,Time,days
5333.0,4528.0,2,2015-04-26,159
5305.0,118.0,2,2015-04-27,160
5203.0,4480.0,2,2015-04-27,160
5323.0,4264.0,2,2015-04-27,160
5011.0,4264.0,2,2015-04-27,160
5034.0,4264.0,2,2015-04-27,160
5333.0,4528.0,2,2015-04-27,160
5327.0,4193.0,2,2015-04-27,160
5324.0,4527.0,2,2015-04-27,160
5322.0,4526.0,2,2015-04-27,160
1905.0,1645.0,2,2015-04-27,160
1716.0,1494.0,2,2015-04-27,160
4571.0,43.0,2,2015-04-27,160
505.0,79.0,2,2015-04-27,160
429.0,27.0,2,2015-04-27,160
208.0,86.0,2,2015-04-27,160
3367.0,2951.0,2,2015-04-27,160
4751.0,4020.0,2,2015-04-27,160
4514.0,4020.0,2,2015-04-27,160
5305.0,118.0,2,2015-04-27,160
5327.0,4193.0,2,2015-04-27,160
5303.0,4518.0,2,2015-04-27,160
4487.0,4027.0,2,2015-04-27,160
429.0,27.0,3,2015-04-27,160
5327.0,4193.0,2,2015-04-27,160
5335.0,4531.0,2,2015-04-27,160
4487.0,4027.0,2,2015-04-27,160
5334.0,2679.0,2,2015-04-27,160
5307.0,4447.0,2,2015-04-27,160
538.0,385.0,2,2015-04-27,160
5327.0,4193.0,2,2015-04-27,160
5305.0,118.0,2,2015-04-27,160
5327.0,4193.0,2,2015-04-27,160
5342.0,4536.0,2,2015-04-27,160
4991.0,4380.0,2,2015-04-27,160
5342.0,4536.0,2,2015-04-27,160
5350.0,96.0,2,2015-04-27,160
241.0,59.0,2,2015-04-27,160
5327.0,4193.0,2,2015-04-28,161
5345.0,4264.0,2,2015-04-28,161
5342.0,4536.0,2,2015-04-28,161
1792.0,27.0,2,2015-04-28,161
1673.0,1472.0,2,2015-04-28,161
1895.0,95.0,2,2015-04-28,161
551.0,95.0,2,2015-04-28,161
142.0,95.0,2,2015-04-28,161
4935.0,95.0,2,2015-04-28,161
1690.0,95.0,2,2015-04-28,161
1824.0,1584.0,2,2015-04-28,161
1825.0,1584.0,2,2015-04-28,161
4428.0,96.0,2,2015-04-28,161
4665.0,96.0,2,2015-04-28,161
1710.0,1491.0,2,2015-04-28,161
1676.0,1473.0,2,2015-04-28,161
1658.0,1464.0,2,2015-04-28,161
1868.0,1620.0,2,2015-04-28,161
5340.0,2679.0,2,2015-04-28,161
5352.0,1413.0,2,2015-04-28,161
5342.0,4536.0,2,2015-04-28,161
5342.0,4536.0,2,2015-04-28,161
5307.0,4447.0,2,2015-04-28,161
5304.0,4447.0,2,2015-04-28,161
5357.0,2679.0,2,2015-04-28,161
5340.0,2679.0,2,2015-04-28,161
5352.0,1413.0,2,2015-04-28,161
5333.0,4528.0,2,2015-04-28,161
5350.0,96.0,2,2015-04-28,161
5345.0,4264.0,2,2015-04-28,161
5308.0,4447.0,2,2015-04-28,161
1825.0,1584.0,2,2015-04-28,161
1895.0,95.0,2,2015-04-28,161
4935.0,95.0,2,2015-04-28,161
1707.0,284.0,2,2015-04-28,161
5142.0,4447.0,2,2015-04-28,161
4437.0,107.0,2,2015-04-28,161
4720.0,4173.0,2,2015-04-28,161
5342.0,4536.0,2,2015-04-28,161
5363.0,2938.0,2,2015-04-28,161
5304.0,4447.0,2,2015-04-28,161
5366.0,4485.0,2,2015-04-28,161
5366.0,4485.0,2,2015-04-28,161
5363.0,2938.0,2,2015-04-28,161
455.0,332.0,2,2015-04-28,161
457.0,332.0,2,2015-04-28,161
5369.0,4408.0,2,2015-04-28,161
5025.0,4387.0,2,2015-04-28,161
5369.0,4408.0,2,2015-04-28,161
5370.0,4548.0,3,2015-04-28,161
3072.0,108.0,2,2015-04-28,161
4765.0,43.0,2,2015-04-28,161
5369.0,4408.0,2,2015-04-28,161
4771.0,4209.0,2,2015-04-28,161
5366.0,4485.0,2,2015-04-28,161
5370.0,4548.0,2,2015-04-28,161
5086.0,4418.0,2,2015-04-28,161
1658.0,1464.0,2,2015-04-28,161
132.0,127.0,2,2015-04-28,161
5369.0,4408.0,2,2015-04-28,161
5357.0,2679.0,2,2015-04-28,161
5370.0,4548.0,2,2015-04-28,161
5350.0,96.0,2,2015-04-28,161
5218.0,4486.0,2,2015-04-28,161
380.0,14.0,2,2015-04-28,161
5284.0,73.0,2,2015-04-28,161
5342.0,4536.0,2,2015-04-29,162
5376.0,2679.0,2,2015-04-29,162
5352.0,1413.0,2,2015-04-29,162
5381.0,4554.0,2,2015-04-29,162
5376.0,2679.0,2,2015-04-29,162
5374.0,4551.0,2,2015-04-29,162
5368.0,4544.0,2,2015-04-29,162
5381.0,4554.0,2,2015-04-29,162
5374.0,4551.0,2,2015-04-29,162
212.0,27.0,2,2015-04-29,162
1735.0,1509.0,2,2015-04-29,162
315.0,18.0,2,2015-04-29,162
1815.0,27.0,2,2015-04-29,162
5384.0,4264.0,2,2015-04-29,162
5381.0,4554.0,2,2015-04-29,162
5385.0,4555.0,2,2015-04-29,162
