PostId,Vote,VTime
2595,2,2017-05-29
2615,2,2017-05-29
2616,2,2017-05-29
2615,3,2017-05-29
2613,2,2017-05-29
2457,2,2017-05-29
2616,2,2017-05-29
2615,2,2017-05-29
2617,2,2017-05-29
2608,2,2017-05-29
2607,2,2017-05-29
2617,2,2017-05-29
2618,2,2017-05-29
2285,2,2017-05-29
2620,3,2017-05-29
2335,2,2017-05-29
2617,2,2017-05-29
2312,2,2017-05-29
2314,2,2017-05-29
1919,2,2017-05-29
2618,2,2017-05-29
1773,16,2017-05-30
2322,2,2017-05-30
2326,2,2017-05-30
2366,2,2017-05-30
2390,2,2017-05-30
2617,2,2017-05-30
2617,2,2017-05-30
2618,2,2017-05-30
2607,2,2017-05-30
2617,2,2017-05-30
2618,2,2017-05-30
2612,2,2017-05-30
682,2,2017-05-30
2621,2,2017-05-30
2593,2,2017-05-30
2595,2,2017-05-30
2607,2,2017-05-30
2623,2,2017-05-30
672,2,2017-05-30
682,2,2017-05-30
1739,2,2017-05-30
1774,2,2017-05-30
1778,2,2017-05-30
1573,2,2017-05-30
2611,2,2017-05-30
2603,2,2017-05-30
2608,2,2017-05-30
58,2,2017-05-30
2612,2,2017-05-30
2581,2,2017-05-30
2621,3,2017-05-30
2604,2,2017-05-30
2625,16,2017-05-30
2595,2,2017-05-30
2621,2,2017-05-30
2045,2,2017-05-30
2626,2,2017-05-30
2611,2,2017-05-30
2626,2,2017-05-31
2626,2,2017-05-31
2626,2,2017-05-31
2581,2,2017-05-31
2618,2,2017-05-31
2488,2,2017-05-31
2621,2,2017-05-31
2621,2,2017-05-31
2628,3,2017-05-31
2629,2,2017-05-31
2629,2,2017-05-31
2628,3,2017-05-31
2627,2,2017-05-31
2622,2,2017-05-31
2630,2,2017-05-31
2631,2,2017-05-31
2630,2,2017-05-31
2629,2,2017-05-31
2630,2,2017-05-31
2631,2,2017-05-31
2627,2,2017-05-31
2622,2,2017-05-31
2630,2,2017-05-31
2630,2,2017-05-31
2631,2,2017-05-31
958,2,2017-05-31
2622,2,2017-05-31
2629,3,2017-05-31
2630,2,2017-05-31
2631,2,2017-05-31
2629,3,2017-05-31
1654,2,2017-05-31
2630,2,2017-05-31
2630,2,2017-05-31
2629,2,2017-05-31
2628,10,2017-05-31
2630,2,2017-05-31
2630,2,2017-05-31
2632,2,2017-05-31
2630,2,2017-05-31
2629,2,2017-05-31
2622,2,2017-05-31
2632,2,2017-05-31
2632,2,2017-05-31
2630,2,2017-05-31
