First_day,N_nodes,L/N,clustering,clustering_ER,clustering_BA,clustering/clustering_ER,L/N_core,N_core,L/N_core_per,mean_core_dr,mean_core/per_dr
97,206,2.5194174757281553,0.23662656719337813,0.024579682690030785,0.043607835839175754,9.626917083406896,3.8947368421052633,19,1.5922330097087378,32.600970601540304,10.143884612874324
98,207,2.526570048309179,0.23596042558446415,0.02452980629426387,0.04359849540291225,9.619335055232046,4.0,18,1.5458937198067633,32.13618668570277,9.541082840116903
99,214,2.47196261682243,0.23181257455961712,0.02321091658988197,0.04177050852341603,9.987221903191369,3.8421052631578947,19,1.5560747663551402,31.76430395525736,9.967205474288825
100,215,2.4790697674418603,0.24221093119129242,0.02316887633123234,0.04176733388923097,10.45415097946657,4.0,17,1.4930232558139536,32.464676786208976,9.363910035903714
101,218,2.4403669724770642,0.24017361118627908,0.022491861497484462,0.04075635946602555,10.678245160505751,3.75,20,1.536697247706422,29.73041151479034,9.226737617532999
102,219,2.415525114155251,0.23471474303235346,0.022160780863809643,0.04022471771112915,10.591447317439147,3.619047619047619,21,1.547945205479452,28.09147968320495,9.136060005546161
103,219,2.4246575342465753,0.2309065824128274,0.02224456453437225,0.0403767960389595,10.38035975287496,3.5238095238095237,21,1.5545454545454545,27.914245426127188,8.980226677828174
104,217,2.4516129032258065,0.22622639032453584,0.022700119474313024,0.04106351666353056,9.96586782640192,3.5714285714285716,21,1.555045871559633,27.614449685552557,8.774288871767547
105,216,2.449074074074074,0.2238652809968716,0.022782084409991386,0.04114105270483732,9.826373959824876,3.5714285714285716,21,1.543778801843318,26.861802651120765,8.789999283118929
106,214,2.457943925233645,0.22641617981096931,0.02307928568294502,0.04153362473216792,9.810363410782893,3.5714285714285716,21,1.537037037037037,25.696508204876984,8.691765402959323
107,212,2.4292452830188678,0.22500566023086432,0.02302602163998927,0.04129287620375895,9.771799216938856,3.5238095238095237,21,1.5305164319248827,25.317672521392698,8.70282123026793
108,207,2.4106280193236715,0.2240586943315314,0.023404155527414285,0.04159779962916484,9.573457759203569,3.4761904761904763,21,1.5048076923076923,24.35394491812603,8.378817724124907
109,206,2.4174757281553396,0.21962221011891625,0.023585129055174046,0.04184335693238829,9.311893507351238,3.4545454545454546,22,1.5072463768115942,23.26223869829137,8.317399506976342
110,208,2.4038461538461537,0.22309161222940604,0.023225566703827572,0.041355027104616124,9.605432456149307,3.4545454545454546,22,1.507177033492823,22.730932492699264,8.457110864646115
111,209,2.3923444976076556,0.22638656765192164,0.023003312476996687,0.04103292817749991,9.841476868964337,3.35,20,1.4952380952380953,25.018512713976307,9.266447593751922
112,210,2.3380952380952382,0.2058226482228417,0.022374117110959216,0.03998193051384778,9.199140560591163,3.380952380952381,21,1.4549763033175356,23.870383692164076,9.117792783827904
113,211,2.3127962085308056,0.20623048451319054,0.022026630557436245,0.03943095270440283,9.362779476208477,3.210526315789474,19,1.4150943396226414,25.7152848956994,9.545350739659693
114,211,2.2890995260663507,0.19862758981746062,0.021800947867298578,0.039026947041447886,9.110961185105259,3.1578947368421053,19,1.3915094339622642,25.058876862892973,9.147531486557268
115,213,2.2535211267605635,0.1828817492620194,0.02125963327132607,0.03819220526986083,8.602300280912237,3.0,18,1.355140186915888,26.69239368792404,9.69230902359274
116,215,2.218604651162791,0.19475116151021638,0.020734622908063466,0.03737902113539057,9.392558638453936,3.1052631578947367,19,1.3287037037037037,26.525504486919825,9.862571574701704
117,220,2.172727272727273,0.18938481758717032,0.019842258198422582,0.036077216313803805,9.544519363336681,2.6470588235294117,17,1.3122171945701357,27.035962933825427,9.8184416619699
118,219,2.17351598173516,0.20512223332182203,0.01994051359390055,0.03619464202362472,10.286707629464734,2.611111111111111,18,1.3454545454545455,25.466597162980335,9.491511592215312
119,217,2.175115207373272,0.2011161662551231,0.020139955623826592,0.03643229297967373,9.985928966853951,2.611111111111111,18,1.334862385321101,24.65733211334671,9.30112995544569
